Mozilla/5.0 (Linux; Android 13; M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6862.80 Mobile Safari/537.36 Telegram-Android/11.2.5 (Realme RMX3312; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 14; L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6890.77 Mobile Safari/537.36 Telegram-Android/11.1.6 (Samsung SM-S906B; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 13; E) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6852.37 Mobile Safari/537.36 Telegram-Android/11.2.9 (Google GX7AS; Android 13; SDK 33; LOW)
Mozilla/5.0 (Linux; Android 14; A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6890.32 Mobile Safari/537.36 Telegram-Android/11.1.7 (Realme RMX3700; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 14; M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6863.31 Mobile Safari/537.36 Telegram-Android/11.0.0 (Huawei NOH-NX9; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 13; M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6732.76 Mobile Safari/537.36 Telegram-Android/11.2.1 (Huawei MGA-LX9; Android 13; SDK 33; LOW)
Mozilla/5.0 (Linux; Android 14; T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6830.67 Mobile Safari/537.36 Telegram-Android/11.1.9 (Xiaomi 22081212C; Android 14; SDK 35; MEDIUM)
Mozilla/5.0 (Linux; Android 14; L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6849.75 Mobile Safari/537.36 Telegram-Android/11.2.2 (AT&T G998U; Android 14; SDK 35; HIGH)
Mozilla/5.0 (Linux; Android 14; F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6843.88 Mobile Safari/537.36 Telegram-Android/11.1.4 (Google GX7AS; Android 14; SDK 35; LOW)
Mozilla/5.0 (Linux; Android 13; R) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6766.67 Mobile Safari/537.36 Telegram-Android/11.2.1 (Realme RMX3700; Android 13; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 13; N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6827.76 Mobile Safari/537.36 Telegram-Android/11.1.3 (Infinix X659B; Android 13; SDK 34; LOW)
Mozilla/5.0 (Linux; Android 13; S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6705.40 Mobile Safari/537.36 Telegram-Android/11.3.0 (Google GX7AS; Android 13; SDK 34; LOW)
Mozilla/5.0 (Linux; Android 14; C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6892.43 Mobile Safari/537.36 Telegram-Android/11.3.0 (Lenovo L79031; Android 14; SDK 35; HIGH)
Mozilla/5.0 (Linux; Android 13; S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6863.94 Mobile Safari/537.36 Telegram-Android/11.1.9 (Google G025J; Android 13; SDK 34; LOW)
Mozilla/5.0 (Linux; Android 14; D) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6879.37 Mobile Safari/537.36 Telegram-Android/11.1.1 (Xiaomi 23046PNC9C; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 14; L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6774.71 Mobile Safari/537.36 Telegram-Android/11.2.1 (AT&T A536U; Android 14; SDK 35; MEDIUM)
Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6821.94 Mobile Safari/537.36 Telegram-Android/11.1.2 (OnePlus PHK110; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 13; H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6832.47 Mobile Safari/537.36 Telegram-Android/11.1.9 (ZTE NX719J; Android 13; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 14; M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6863.50 Mobile Safari/537.36 Telegram-Android/11.0.9 (Google G1AZG; Android 14; SDK 34; LOW)
Mozilla/5.0 (Linux; Android 14; S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6870.69 Mobile Safari/537.36 Telegram-Android/11.2.7 (OnePlus LE2101; Android 14; SDK 35; HIGH)
Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6783.71 Mobile Safari/537.36 Telegram-Android/11.0.6 (AT&T A042U; Android 13; SDK 34; LOW)
Mozilla/5.0 (Linux; Android 14; N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6707.86 Mobile Safari/537.36 Telegram-Android/11.3.0 (Google GE2AE; Android 14; SDK 34; LOW)
Mozilla/5.0 (Linux; Android 14; P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6853.44 Mobile Safari/537.36 Telegram-Android/11.0.1 (Xiaomi 2201117TY; Android 14; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 13; T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6879.69 Mobile Safari/537.36 Telegram-Android/11.0.6 (Huawei MGA-LX9; Android 13; SDK 34; LOW)
Mozilla/5.0 (Linux; Android 13; S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6764.54 Mobile Safari/537.36 Telegram-Android/11.1.3 (vivo V2218A; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 13; B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6700.66 Mobile Safari/537.36 Telegram-Android/11.3.0 (ZTE NX669J; Android 13; SDK 33; MEDIUM)
Mozilla/5.0 (Linux; Android 13; N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6829.70 Mobile Safari/537.36 Telegram-Android/11.2.9 (Samsung SM-S918B; Android 13; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 13; B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6824.86 Mobile Safari/537.36 Telegram-Android/11.0.7 (Samsung SM-F926B; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 14; H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6870.61 Mobile Safari/537.36 Telegram-Android/11.1.6 (Huawei DEV-LX9; Android 14; SDK 35; LOW)
Mozilla/5.0 (Linux; Android 13; R) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6883.54 Mobile Safari/537.36 Telegram-Android/11.0.3 (ASUS ASUS_I002D; Android 13; SDK 34; LOW)
Mozilla/5.0 (Linux; Android 13; R) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6862.79 Mobile Safari/537.36 Telegram-Android/11.2.8 (AT&T A042U; Android 13; SDK 34; LOW)
Mozilla/5.0 (Linux; Android 13; M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6893.80 Mobile Safari/537.36 Telegram-Android/11.1.6 (Infinix X662; Android 13; SDK 34; LOW)
Mozilla/5.0 (Linux; Android 14; N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6716.93 Mobile Safari/537.36 Telegram-Android/11.1.3 (Samsung SM-S908B; Android 14; SDK 35; HIGH)
Mozilla/5.0 (Linux; Android 13; M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6876.78 Mobile Safari/537.36 Telegram-Android/11.2.5 (OnePlus LE2101; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 14; M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6748.79 Mobile Safari/537.36 Telegram-Android/11.0.8 (ZTE NX701J; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 13; B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6878.86 Mobile Safari/537.36 Telegram-Android/11.1.6 (Samsung SM-S916N; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 13; C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6830.36 Mobile Safari/537.36 Telegram-Android/11.2.9 (vivo V2218A; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 14; R) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6767.95 Mobile Safari/537.36 Telegram-Android/11.0.5 (Realme RMX3760; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 14; S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6747.65 Mobile Safari/537.36 Telegram-Android/11.0.4 (Realme RMX3700; Android 14; SDK 35; HIGH)
Mozilla/5.0 (Linux; Android 14; H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6804.35 Mobile Safari/537.36 Telegram-Android/11.2.3 (Lenovo L71061; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 13; D) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6735.67 Mobile Safari/537.36 Telegram-Android/11.3.0 (Google GB7N6; Android 13; SDK 33; MEDIUM)
Mozilla/5.0 (Linux; Android 13; H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6862.81 Mobile Safari/537.36 Telegram-Android/11.1.2 (OnePlus PGZ110; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 13; N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6848.65 Mobile Safari/537.36 Telegram-Android/11.2.4 (Samsung SM-F926B; Android 13; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 14; B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6889.32 Mobile Safari/537.36 Telegram-Android/11.1.5 (AT&T A042U; Android 14; SDK 35; LOW)
Mozilla/5.0 (Linux; Android 14; L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6731.70 Mobile Safari/537.36 Telegram-Android/11.3.0 (Samsung SM-S901B; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 14; S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6784.96 Mobile Safari/537.36 Telegram-Android/11.1.0 (AT&T N986U; Android 14; SDK 34; LOW)
Mozilla/5.0 (Linux; Android 13; A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6766.48 Mobile Safari/537.36 Telegram-Android/11.2.5 (vivo V2207; Android 13; SDK 33; MEDIUM)
Mozilla/5.0 (Linux; Android 13; E) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6821.64 Mobile Safari/537.36 Telegram-Android/11.3.0 (AT&T A146U; Android 13; SDK 33; LOW)
Mozilla/5.0 (Linux; Android 13; P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6806.63 Mobile Safari/537.36 Telegram-Android/11.2.4 (Samsung SM-A146B; Android 13; SDK 34; LOW)
Mozilla/5.0 (Linux; Android 13; B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6701.64 Mobile Safari/537.36 Telegram-Android/11.0.9 (Xiaomi 2201117TY; Android 13; SDK 33; MEDIUM)
Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6824.78 Mobile Safari/537.36 Telegram-Android/11.3.0 (ZTE NX709J; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 14; A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6714.48 Mobile Safari/537.36 Telegram-Android/11.1.7 (OnePlus PGZ110; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 13; A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6796.94 Mobile Safari/537.36 Telegram-Android/11.3.0 (vivo V2245A; Android 13; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 13; E) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6761.75 Mobile Safari/537.36 Telegram-Android/11.2.0 (Realme RMX3701; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 13; S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6796.72 Mobile Safari/537.36 Telegram-Android/11.3.0 (OPPO PFEM10; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 14; P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6898.62 Mobile Safari/537.36 Telegram-Android/11.3.0 (Huawei CET-LX9; Android 14; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 14; C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6872.65 Mobile Safari/537.36 Telegram-Android/11.0.2 (ASUS ASUS_AI2201; Android 14; SDK 34; LOW)
Mozilla/5.0 (Linux; Android 13; N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6809.47 Mobile Safari/537.36 Telegram-Android/11.2.6 (Google GP4BC; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 14; M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6799.73 Mobile Safari/537.36 Telegram-Android/11.1.2 (OPPO PFFM10; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6710.60 Mobile Safari/537.36 Telegram-Android/11.1.5 (Lenovo L71061; Android 13; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 13; M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6872.60 Mobile Safari/537.36 Telegram-Android/11.0.0 (Infinix X6819; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 14; C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6702.93 Mobile Safari/537.36 Telegram-Android/11.0.5 (OnePlus PHK110; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 14; D) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6723.83 Mobile Safari/537.36 Telegram-Android/11.1.1 (OnePlus LE2101; Android 14; SDK 35; HIGH)
Mozilla/5.0 (Linux; Android 13; C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6882.53 Mobile Safari/537.36 Telegram-Android/11.2.0 (ZTE P892N20; Android 13; SDK 34; LOW)
Mozilla/5.0 (Linux; Android 13; A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6853.52 Mobile Safari/537.36 Telegram-Android/11.0.0 (ZTE P892N22; Android 13; SDK 34; LOW)
Mozilla/5.0 (Linux; Android 14; M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6844.61 Mobile Safari/537.36 Telegram-Android/11.0.6 (Infinix X6815; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 14; M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6717.99 Mobile Safari/537.36 Telegram-Android/11.1.3 (Realme RMX3700; Android 14; SDK 35; HIGH)
Mozilla/5.0 (Linux; Android 13; C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6789.93 Mobile Safari/537.36 Telegram-Android/11.1.7 (Lenovo L71091; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 14; A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6813.57 Mobile Safari/537.36 Telegram-Android/11.1.4 (OnePlus CPH2477; Android 14; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 13; T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6869.96 Mobile Safari/537.36 Telegram-Android/11.0.2 (Samsung SM-S901B; Android 13; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 14; G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6717.43 Mobile Safari/537.36 Telegram-Android/11.2.9 (Lenovo L72051; Android 14; SDK 35; MEDIUM)
Mozilla/5.0 (Linux; Android 13; R) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6716.98 Mobile Safari/537.36 Telegram-Android/11.0.6 (Infinix X6810; Android 13; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 14; S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6739.90 Mobile Safari/537.36 Telegram-Android/11.3.0 (Lenovo TB571K; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 13; S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6726.89 Mobile Safari/537.36 Telegram-Android/11.3.0 (OPPO CPH2461; Android 13; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 13; L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6772.44 Mobile Safari/537.36 Telegram-Android/11.2.9 (OnePlus PGZ110; Android 13; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 14; M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6851.53 Mobile Safari/537.36 Telegram-Android/11.2.3 (OnePlus CPH2419; Android 14; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 13; N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6730.36 Mobile Safari/537.36 Telegram-Android/11.3.0 (Xiaomi 2201117TY; Android 13; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 14; C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6761.88 Mobile Safari/537.36 Telegram-Android/11.2.0 (OnePlus CPH2471; Android 14; SDK 35; MEDIUM)
Mozilla/5.0 (Linux; Android 14; A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6810.33 Mobile Safari/537.36 Telegram-Android/11.3.0 (Realme RMX3700; Android 14; SDK 35; HIGH)
Mozilla/5.0 (Linux; Android 14; B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6762.81 Mobile Safari/537.36 Telegram-Android/11.1.5 (OnePlus LE2101; Android 14; SDK 35; HIGH)
Mozilla/5.0 (Linux; Android 14; L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6709.34 Mobile Safari/537.36 Telegram-Android/11.2.5 (OPPO CPH2459; Android 14; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6894.43 Mobile Safari/537.36 Telegram-Android/11.1.2 (ZTE NX719J; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 13; C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6764.50 Mobile Safari/537.36 Telegram-Android/11.2.0 (Google GVU6C; Android 13; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 13; F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6873.52 Mobile Safari/537.36 Telegram-Android/11.3.0 (Xiaomi 22081212C; Android 13; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 13; A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6723.76 Mobile Safari/537.36 Telegram-Android/11.3.0 (ASUS ASUS_I002D; Android 13; SDK 34; LOW)
Mozilla/5.0 (Linux; Android 13; G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6864.78 Mobile Safari/537.36 Telegram-Android/11.2.5 (Huawei PPA-LX9; Android 13; SDK 33; MEDIUM)
Mozilla/5.0 (Linux; Android 14; H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6751.72 Mobile Safari/537.36 Telegram-Android/11.2.4 (Realme RMX3760; Android 14; SDK 35; HIGH)
Mozilla/5.0 (Linux; Android 14; S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6897.44 Mobile Safari/537.36 Telegram-Android/11.1.4 (Huawei DEV-LX9; Android 14; SDK 35; LOW)
Mozilla/5.0 (Linux; Android 13; C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6826.96 Mobile Safari/537.36 Telegram-Android/11.1.2 (Huawei PAL-L29; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 13; B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6727.86 Mobile Safari/537.36 Telegram-Android/11.0.2 (Realme RMX3687; Android 13; SDK 33; MEDIUM)
Mozilla/5.0 (Linux; Android 14; A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6804.50 Mobile Safari/537.36 Telegram-Android/11.3.0 (ZTE NX679J; Android 14; SDK 35; LOW)
Mozilla/5.0 (Linux; Android 14; G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6850.99 Mobile Safari/537.36 Telegram-Android/11.0.3 (Xiaomi 22011119TI; Android 14; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 13; F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6796.70 Mobile Safari/537.36 Telegram-Android/11.2.3 (Infinix X6819; Android 13; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 14; E) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6740.64 Mobile Safari/537.36 Telegram-Android/11.2.9 (Huawei PAL-L29; Android 14; SDK 35; HIGH)
Mozilla/5.0 (Linux; Android 14; S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6705.50 Mobile Safari/537.36 Telegram-Android/11.1.8 (Huawei CET-LX9; Android 14; SDK 35; MEDIUM)
Mozilla/5.0 (Linux; Android 13; L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6887.83 Mobile Safari/537.36 Telegram-Android/11.0.7 (ASUS ASUS_I004D; Android 13; SDK 34; LOW)
Mozilla/5.0 (Linux; Android 14; B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6802.74 Mobile Safari/537.36 Telegram-Android/11.1.1 (vivo V2164A; Android 14; SDK 35; LOW)
Mozilla/5.0 (Linux; Android 14; B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6834.72 Mobile Safari/537.36 Telegram-Android/11.0.1 (AT&T A536U; Android 14; SDK 35; MEDIUM)
Mozilla/5.0 (Linux; Android 14; S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6710.78 Mobile Safari/537.36 Telegram-Android/11.3.0 (ZTE NX701J; Android 14; SDK 35; HIGH)
Mozilla/5.0 (Linux; Android 13; A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6862.94 Mobile Safari/537.36 Telegram-Android/11.3.0 (ASUS ASUS_I003DD; Android 13; SDK 34; LOW)
Mozilla/5.0 (Linux; Android 13; C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6848.65 Mobile Safari/537.36 Telegram-Android/11.3.0 (AT&T A526U; Android 13; SDK 33; MEDIUM)
Mozilla/5.0 (Linux; Android 13; M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6807.62 Mobile Safari/537.36 Telegram-Android/11.2.6 (ZTE P892N20; Android 13; SDK 33; LOW)
Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6867.78 Mobile Safari/537.36 Telegram-Android/11.1.2 (vivo V2245A; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 13; H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6850.30 Mobile Safari/537.36 Telegram-Android/11.3.0 (AT&T A146U; Android 13; SDK 33; LOW)
Mozilla/5.0 (Linux; Android 13; E) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6857.81 Mobile Safari/537.36 Telegram-Android/11.1.6 (Infinix X669C; Android 13; SDK 34; LOW)
Mozilla/5.0 (Linux; Android 13; F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6737.36 Mobile Safari/537.36 Telegram-Android/11.0.0 (vivo V2202A; Android 13; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 13; E) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6735.32 Mobile Safari/537.36 Telegram-Android/11.2.8 (AT&T G767U; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6767.65 Mobile Safari/537.36 Telegram-Android/11.3.0 (Samsung SM-S916N; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 14; T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6754.85 Mobile Safari/537.36 Telegram-Android/11.2.3 (Samsung SM-A736B; Android 14; SDK 35; MEDIUM)
Mozilla/5.0 (Linux; Android 14; F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6710.52 Mobile Safari/537.36 Telegram-Android/11.3.0 (AT&T G767U; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 13; M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6895.81 Mobile Safari/537.36 Telegram-Android/11.2.9 (Huawei NOH-NX9; Android 13; SDK 33; HIGH)
Mozilla/5.0 (Linux; Android 14; E) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6746.75 Mobile Safari/537.36 Telegram-Android/11.0.6 (vivo V2218A; Android 14; SDK 35; HIGH)
Mozilla/5.0 (Linux; Android 14; G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6754.78 Mobile Safari/537.36 Telegram-Android/11.0.2 (Xiaomi 2211133C; Android 14; SDK 35; LOW)
Mozilla/5.0 (Linux; Android 14; L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.6788.36 Mobile Safari/537.36 Telegram-Android/11.3.0 (Huawei DEV-LX9; Android 14; SDK 35; LOW)
Mozilla/5.0 (Linux; Android 13; C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6820.39 Mobile Safari/537.36 Telegram-Android/11.1.5 (Infinix X662; Android 13; SDK 34; LOW)
Mozilla/5.0 (Linux; Android 14; S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6828.45 Mobile Safari/537.36 Telegram-Android/11.3.0 (AT&T A536U; Android 14; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 14; C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6866.54 Mobile Safari/537.36 Telegram-Android/11.2.1 (Xiaomi 2201117TY; Android 14; SDK 35; MEDIUM)
Mozilla/5.0 (Linux; Android 14; A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.6808.50 Mobile Safari/537.36 Telegram-Android/11.0.1 (vivo V2151; Android 14; SDK 34; MEDIUM)
Mozilla/5.0 (Linux; Android 13; M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.6736.90 Mobile Safari/537.36 Telegram-Android/11.0.0 (OPPO PDEM10; Android 13; SDK 33; LOW)
Mozilla/5.0 (Linux; Android 13; G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6898.98 Mobile Safari/537.36 Telegram-Android/11.3.0 (Infinix X659B; Android 13; SDK 33; LOW)
Mozilla/5.0 (Linux; Android 14; S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6894.51 Mobile Safari/537.36 Telegram-Android/11.3.0 (OnePlus LE2101; Android 14; SDK 34; HIGH)
Mozilla/5.0 (Linux; Android 14; P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.6710.92 Mobile Safari/537.36 Telegram-Android/11.2.3 (Realme RMX3686; Android 14; SDK 34; MEDIUM)
